"vpnr" "group" "alter" "sex" "hand" "fach" "sprache" "color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "valenz_response" "valenz_rt" "sichtbar_response_pos" "sichtbar_response" "sichtbar_response_text" "sichtbar_korrekt" "sichtbar_rt"
"6294" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 5 3 "hiwawa" 0 -1 0 0 5 13 4 20 9 4 4 4 1 2230 12 1 "nalber" 0 5823
"6295" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 5 4 "hiwawa" 0 -1 0 0 5 13 4 20 9 4 4 4 1 1188 5 5 "hiwawa" 1 1792
"6296" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 5 5 "hiwawa" 0 -1 0 0 5 13 4 20 9 4 4 4 1 1273 5 5 "hiwawa" 1 1360
"6297" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 5 6 "hiwawa" 0 -1 0 0 5 13 4 20 9 4 4 4 1 1215 5 5 "hiwawa" 1 1394
"6298" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 5 7 "hiwawa" 0 -1 0 0 5 13 4 20 9 4 4 4 1 927 5 5 "hiwawa" 1 1217
"6299" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 5 8 "hiwawa" 0 -1 0 0 5 13 4 20 9 4 4 4 1 1303 5 5 "hiwawa" 1 1289
"6300" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 5 9 "hiwawa" 0 -1 0 0 5 13 4 20 9 4 4 4 1 535 5 5 "hiwawa" 1 1389
"6301" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 6 0 "molkate" 0 -1 0 1 23 21 0 10 2 4 3 3 1 1489 17 7 "schese" 0 11052
"6302" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 6 1 "molkate" 0 -1 0 1 23 21 0 10 2 4 3 3 1 1624 20 22 "ubajec" 0 12511
"6303" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 6 2 "molkate" 0 -1 0 1 23 21 0 10 2 4 3 3 1 2542 14 21 "obacu" 0 8092
"6304" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 6 3 "molkate" 0 -1 0 1 23 21 0 10 2 4 3 3 0 1643 13 10 "noste" 0 17651
"6305" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 6 4 "molkate" 0 -1 0 1 23 21 0 10 2 4 3 3 1 2570 3 9 "furasti" -1 14810
"6306" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 6 5 "molkate" 0 -1 0 1 23 21 0 10 2 4 3 3 1 2475 22 8 "uwimor" 0 14850
"6307" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 6 6 "molkate" 0 -1 0 1 23 21 0 10 2 4 3 3 1 1152 2 14 "frask" -1 12567
"6308" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 6 7 "molkate" 0 -1 0 1 23 21 0 10 2 4 3 3 1 1690 12 1 "nalber" 0 5631
"6309" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 6 8 "molkate" 0 -1 0 1 23 21 0 10 2 4 3 3 1 2954 12 1 "nalber" 0 8376
"6310" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 6 9 "molkate" 0 -1 0 1 23 21 0 10 2 4 3 3 1 1338 22 8 "uwimor" 0 14392
"6311" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 7 0 "schese" 0 -1 0 1 8 16 11 14 17 4 3 3 1 1680 6 23 "jaciyn" -1 1866
"6312" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 7 1 "schese" 0 -1 0 1 8 16 11 14 17 4 3 3 1 1588 8 3 "larnist" -1 7033
"6313" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 7 2 "schese" 0 -1 0 1 8 16 11 14 17 4 3 3 1 1776 8 3 "larnist" -1 25123
"6314" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 7 3 "schese" 0 -1 0 1 8 16 11 14 17 4 3 3 0 1703 17 7 "schese" 1 7490
"6315" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 7 4 "schese" 0 -1 0 1 8 16 11 14 17 4 3 3 1 2465 12 1 "nalber" -1 4663
"6316" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 7 5 "schese" 0 -1 0 1 8 16 11 14 17 4 3 3 1 1258 15 2 "permife" -1 12343
"6317" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 7 6 "schese" 0 -1 0 1 8 16 11 14 17 4 3 3 1 1676 10 4 "medan" -1 791
"6318" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 7 7 "schese" 0 -1 0 1 8 16 11 14 17 4 3 3 0 1673 18 12 "sleshen" 0 2389
"6319" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 7 8 "schese" 0 -1 0 1 8 16 11 14 17 4 3 3 1 1375 18 12 "sleshen" 0 32569
"6320" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 7 9 "schese" 0 -1 0 1 8 16 11 14 17 4 3 3 1 1336 0 11 "botsy" -1 11549
"6321" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 8 0 "uwimor" 0 -1 0 1 19 15 7 12 3 4 4 4 1 1594 22 8 "uwimor" 1 13781
"6322" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 8 1 "uwimor" 0 -1 0 1 19 15 7 12 3 4 4 4 1 13972 14 21 "obacu" -1 3976
"6323" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 8 2 "uwimor" 0 -1 0 1 19 15 7 12 3 4 4 4 1 1865 7 18 "kiwehon" -1 5208
"6324" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 8 3 "uwimor" 0 -1 0 1 19 15 7 12 3 4 4 4 1 1668 12 1 "nalber" -1 2649
"6325" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 8 4 "uwimor" 0 -1 0 1 19 15 7 12 3 4 4 4 1 2441 2 14 "frask" -1 5957
"6326" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 8 5 "uwimor" 0 -1 0 1 19 15 7 12 3 4 4 4 1 2839 13 10 "noste" -1 15425
"6327" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 8 6 "uwimor" 0 -1 0 1 19 15 7 12 3 4 4 4 1 1649 15 2 "permife" -1 17999
"6328" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 8 7 "uwimor" 0 -1 0 1 19 15 7 12 3 4 4 4 1 1668 8 3 "larnist" -1 17978
"6329" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 8 8 "uwimor" 0 -1 0 1 19 15 7 12 3 4 4 4 1 1499 8 3 "larnist" -1 1222
"6330" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 8 9 "uwimor" 0 -1 0 1 19 15 7 12 3 4 4 4 1 1637 21 15 "umeuken" -1 1290
"6331" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 9 0 "furasti" 0 -1 0 1 22 6 18 1 24 5 5 4 1 1218 3 9 "furasti" 1 17388
"6332" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 9 1 "furasti" 0 -1 0 1 22 6 18 1 24 5 5 4 1 1461 0 11 "botsy" -1 14980
"6333" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 9 2 "furasti" 0 -1 0 1 22 6 18 1 24 5 5 4 1 2418 15 2 "permife" 0 14597
"6334" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 9 3 "furasti" 0 -1 0 1 22 6 18 1 24 5 5 4 1 2436 3 9 "furasti" 1 12460
"6335" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 9 4 "furasti" 0 -1 0 1 22 6 18 1 24 5 5 4 0 2956 12 1 "nalber" 0 834
"6336" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 9 5 "furasti" 0 -1 0 1 22 6 18 1 24 5 5 4 1 2415 6 23 "jaciyn" 0 1583
"6337" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 9 6 "furasti" 0 -1 0 1 22 6 18 1 24 5 5 4 1 1363 2 14 "frask" -1 19717
"6338" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 9 7 "furasti" 0 -1 0 1 22 6 18 1 24 5 5 4 1 1122 5 5 "hiwawa" 0 3949
"6339" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 9 8 "furasti" 0 -1 0 1 22 6 18 1 24 5 5 4 1 1751 2 14 "frask" -1 1088
"6340" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 9 9 "furasti" 0 -1 0 1 22 6 18 1 24 5 5 4 1 1031 15 2 "permife" 0 2803
"6341" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 10 0 "noste" 0 -1 0 1 10 20 11 9 18 6 6 7 1 2455 12 1 "nalber" -1 28996
"6342" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 10 1 "noste" 0 -1 0 1 10 20 11 9 18 6 6 7 1 4278 15 2 "permife" 0 12114
"6343" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 10 2 "noste" 0 -1 0 1 10 20 11 9 18 6 6 7 1 1441 8 3 "larnist" -1 13136
"6344" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 10 3 "noste" 0 -1 0 1 10 20 11 9 18 6 6 7 0 2413 13 10 "noste" 1 4322
"6345" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 10 4 "noste" 0 -1 0 1 10 20 11 9 18 6 6 7 1 1096 8 3 "larnist" -1 8874
"6346" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 10 5 "noste" 0 -1 0 1 10 20 11 9 18 6 6 7 1 2586 4 13 "hilejin" -1 16426
"6347" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 10 6 "noste" 0 -1 0 1 10 20 11 9 18 6 6 7 1 2416 23 0 "yosud" 0 4692
"6348" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 10 7 "noste" 0 -1 0 1 10 20 11 9 18 6 6 7 0 1050 23 0 "yosud" 0 928
"6349" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 10 8 "noste" 0 -1 0 1 10 20 11 9 18 6 6 7 1 1593 23 0 "yosud" 0 2471
"6350" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 10 9 "noste" 0 -1 0 1 10 20 11 9 18 6 6 7 1 1041 7 18 "kiwehon" -1 14808
"6351" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 11 0 "botsy" 0 -1 0 1 13 24 1 15 8 4 4 3 1 2017 15 2 "permife" 0 5705
"6352" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 11 1 "botsy" 0 -1 0 1 13 24 1 15 8 4 4 3 0 7999 7 18 "kiwehon" 0 5306
"6353" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 11 2 "botsy" 0 -1 0 1 13 24 1 15 8 4 4 3 1 2586 15 2 "permife" 0 12347
"6354" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 11 3 "botsy" 0 -1 0 1 13 24 1 15 8 4 4 3 0 36674 8 3 "larnist" 0 3686
"6355" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 11 4 "botsy" 0 -1 0 1 13 24 1 15 8 4 4 3 1 1634 12 1 "nalber" 0 1790
"6356" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 11 5 "botsy" 0 -1 0 1 13 24 1 15 8 4 4 3 1 2258 9 16 "laumens" 0 796
"6357" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 11 6 "botsy" 0 -1 0 1 13 24 1 15 8 4 4 3 1 1919 16 17 "pimuide" 0 10920
"6358" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 11 7 "botsy" 0 -1 0 1 13 24 1 15 8 4 4 3 1 1106 13 10 "noste" 0 6392
"6359" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 11 8 "botsy" 0 -1 0 1 13 24 1 15 8 4 4 3 1 2267 13 10 "noste" 0 5262
"6360" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 11 9 "botsy" 0 -1 0 1 13 24 1 15 8 4 4 3 1 1202 23 0 "yosud" 0 6630
"6361" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 12 0 "sleshen" 0 -1 1 0 0 12 4 19 7 5 5 5 1 1329 18 12 "sleshen" 1 2330
"6362" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 12 1 "sleshen" 0 -1 1 0 0 12 4 19 7 5 5 5 0 1901 12 1 "nalber" -1 8622
"6363" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 12 2 "sleshen" 0 -1 1 0 0 12 4 19 7 5 5 5 1 6049 18 12 "sleshen" 1 2136
"6364" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 12 3 "sleshen" 0 -1 1 0 0 12 4 19 7 5 5 5 0 2232 18 12 "sleshen" 1 5834
"6365" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 12 4 "sleshen" 0 -1 1 0 0 12 4 19 7 5 5 5 1 1179 18 12 "sleshen" 1 1145
"6366" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 12 5 "sleshen" 0 -1 1 0 0 12 4 19 7 5 5 5 0 1608 18 12 "sleshen" 1 1252
"6367" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 12 6 "sleshen" 0 -1 1 0 0 12 4 19 7 5 5 5 0 989 18 12 "sleshen" 1 971
"6368" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 12 7 "sleshen" 0 -1 1 0 0 12 4 19 7 5 5 5 0 1517 18 12 "sleshen" 1 962
"6369" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 12 8 "sleshen" 0 -1 1 0 0 12 4 19 7 5 5 5 1 2171 18 12 "sleshen" 1 6797
"6370" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 12 9 "sleshen" 0 -1 1 0 0 12 4 19 7 5 5 5 1 1421 18 12 "sleshen" 1 1263
"6371" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 13 0 "hilejin" 0 -1 1 0 14 9 16 6 15 3 2 2 1 2729 4 13 "hilejin" 1 5372
"6372" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 13 1 "hilejin" 0 -1 1 0 14 9 16 6 15 3 2 2 1 3383 4 13 "hilejin" 1 1338
"6373" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 13 2 "hilejin" 0 -1 1 0 14 9 16 6 15 3 2 2 0 2109 4 13 "hilejin" 1 1299
"6374" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 13 3 "hilejin" 0 -1 1 0 14 9 16 6 15 3 2 2 1 1054 4 13 "hilejin" 1 799
"6375" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 13 4 "hilejin" 0 -1 1 0 14 9 16 6 15 3 2 2 0 1247 4 13 "hilejin" 1 1089
"6376" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 13 5 "hilejin" 0 -1 1 0 14 9 16 6 15 3 2 2 0 1288 4 13 "hilejin" 1 1036
"6377" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 13 6 "hilejin" 0 -1 1 0 14 9 16 6 15 3 2 2 0 1974 4 13 "hilejin" 1 737
"6378" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 13 7 "hilejin" 0 -1 1 0 14 9 16 6 15 3 2 2 1 772 4 13 "hilejin" 1 853
"6379" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 13 8 "hilejin" 0 -1 1 0 14 9 16 6 15 3 2 2 0 1055 4 13 "hilejin" 1 991
"6380" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 13 9 "hilejin" 0 -1 1 0 14 9 16 6 15 3 2 2 1 1155 4 13 "hilejin" 1 1204
"6381" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 14 0 "frask" 0 -1 1 0 11 10 21 1 23 5 5 4 1 1592 2 14 "frask" 1 1007
"6382" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 14 1 "frask" 0 -1 1 0 11 10 21 1 23 5 5 4 0 9730 2 14 "frask" 1 1394
"6383" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 14 2 "frask" 0 -1 1 0 11 10 21 1 23 5 5 4 0 1531 2 14 "frask" 1 1187
"6384" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 14 3 "frask" 0 -1 1 0 11 10 21 1 23 5 5 4 1 836 2 14 "frask" 1 1292
"6385" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 14 4 "frask" 0 -1 1 0 11 10 21 1 23 5 5 4 0 1091 2 14 "frask" 1 1076
"6386" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 14 5 "frask" 0 -1 1 0 11 10 21 1 23 5 5 4 1 6534 2 14 "frask" 1 1085
"6387" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 14 6 "frask" 0 -1 1 0 11 10 21 1 23 5 5 4 0 943 2 14 "frask" 1 902
"6388" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 14 7 "frask" 0 -1 1 0 11 10 21 1 23 5 5 4 1 771 2 14 "frask" 1 843
"6389" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 14 8 "frask" 0 -1 1 0 11 10 21 1 23 5 5 4 0 911 2 14 "frask" 1 1083
"6390" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 14 9 "frask" 0 -1 1 0 11 10 21 1 23 5 5 4 1 1355 2 14 "frask" 1 1141
"6391" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 15 0 "umeuken" 0 -1 1 0 24 17 3 20 5 4 3 2 0 2630 21 15 "umeuken" 1 1588
"6392" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 15 1 "umeuken" 0 -1 1 0 24 17 3 20 5 4 3 2 0 1345 21 15 "umeuken" 1 2895
"6393" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 15 2 "umeuken" 0 -1 1 0 24 17 3 20 5 4 3 2 0 1174 21 15 "umeuken" 1 1081
"6394" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 15 3 "umeuken" 0 -1 1 0 24 17 3 20 5 4 3 2 0 1232 21 15 "umeuken" 1 632
"6395" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 15 4 "umeuken" 0 -1 1 0 24 17 3 20 5 4 3 2 1 957 21 15 "umeuken" 1 700
"6396" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 15 5 "umeuken" 0 -1 1 0 24 17 3 20 5 4 3 2 0 829 21 15 "umeuken" 1 2972
"6397" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 15 6 "umeuken" 0 -1 1 0 24 17 3 20 5 4 3 2 0 946 21 15 "umeuken" 1 888
"6398" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 15 7 "umeuken" 0 -1 1 0 24 17 3 20 5 4 3 2 0 988 21 15 "umeuken" 1 875
"6399" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 15 8 "umeuken" 0 -1 1 0 24 17 3 20 5 4 3 2 1 1436 21 15 "umeuken" 1 745
"6400" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 15 9 "umeuken" 0 -1 1 0 24 17 3 20 5 4 3 2 1 1351 16 17 "pimuide" -1 15664
"6401" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 16 0 "laumens" 0 -1 1 0 18 8 22 13 2 6 6 7 1 2112 9 16 "laumens" 1 1959
"6402" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 16 1 "laumens" 0 -1 1 0 18 8 22 13 2 6 6 7 1 1479 9 16 "laumens" 1 1321
"6403" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 16 2 "laumens" 0 -1 1 0 18 8 22 13 2 6 6 7 0 4422 9 16 "laumens" 1 989
"6404" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 16 3 "laumens" 0 -1 1 0 18 8 22 13 2 6 6 7 1 2919 9 16 "laumens" 1 960
"6405" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 16 4 "laumens" 0 -1 1 0 18 8 22 13 2 6 6 7 1 982 7 18 "kiwehon" -1 22879
"6406" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 16 5 "laumens" 0 -1 1 0 18 8 22 13 2 6 6 7 1 1145 9 16 "laumens" 1 1023
"6407" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 16 6 "laumens" 0 -1 1 0 18 8 22 13 2 6 6 7 0 7452 9 16 "laumens" 1 930
"6408" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 16 7 "laumens" 0 -1 1 0 18 8 22 13 2 6 6 7 1 904 9 16 "laumens" 1 1177
"6409" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 16 8 "laumens" 0 -1 1 0 18 8 22 13 2 6 6 7 1 1248 9 16 "laumens" 1 1391
"6410" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 16 9 "laumens" 0 -1 1 0 18 8 22 13 2 6 6 7 1 749 9 16 "laumens" 1 991
"6411" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 17 0 "pimuide" 0 -1 1 0 2 0 12 11 5 4 4 5 1 1782 16 17 "pimuide" 1 5941
"6412" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 17 1 "pimuide" 0 -1 1 0 2 0 12 11 5 4 4 5 1 2009 16 17 "pimuide" 1 3285
"6413" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 17 2 "pimuide" 0 -1 1 0 2 0 12 11 5 4 4 5 1 1277 16 17 "pimuide" 1 1212
"6414" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 17 3 "pimuide" 0 -1 1 0 2 0 12 11 5 4 4 5 1 3101 16 17 "pimuide" 1 2353
"6415" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 17 4 "pimuide" 0 -1 1 0 2 0 12 11 5 4 4 5 1 6435 16 17 "pimuide" 1 1212
"6416" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 17 5 "pimuide" 0 -1 1 0 2 0 12 11 5 4 4 5 1 1118 16 17 "pimuide" 1 1355
"6417" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 17 6 "pimuide" 0 -1 1 0 2 0 12 11 5 4 4 5 0 1439 16 17 "pimuide" 1 826
"6418" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 17 7 "pimuide" 0 -1 1 0 2 0 12 11 5 4 4 5 0 1011 16 17 "pimuide" 1 1178
"6419" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 17 8 "pimuide" 0 -1 1 0 2 0 12 11 5 4 4 5 0 980 16 17 "pimuide" 1 858
"6420" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 17 9 "pimuide" 0 -1 1 0 2 0 12 11 5 4 4 5 0 3411 16 17 "pimuide" 1 1260
"6421" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 18 0 "kiwehon" 0 -1 1 1 7 20 10 9 23 4 5 5 0 2994 1 20 "botuyn" -1 4661
"6422" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 18 1 "kiwehon" 0 -1 1 1 7 20 10 9 23 4 5 5 1 3147 17 7 "schese" 0 5442
"6423" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 18 2 "kiwehon" 0 -1 1 1 7 20 10 9 23 4 5 5 1 1917 15 2 "permife" 0 17181
"6424" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 18 3 "kiwehon" 0 -1 1 1 7 20 10 9 23 4 5 5 0 1544 16 17 "pimuide" 0 926
"6425" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 18 4 "kiwehon" 0 -1 1 1 7 20 10 9 23 4 5 5 0 2471 16 17 "pimuide" 0 4955
"6426" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 18 5 "kiwehon" 0 -1 1 1 7 20 10 9 23 4 5 5 1 2558 12 1 "nalber" 0 6696
"6427" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 18 6 "kiwehon" 0 -1 1 1 7 20 10 9 23 4 5 5 1 1206 21 15 "umeuken" 0 693
"6428" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 18 7 "kiwehon" 0 -1 1 1 7 20 10 9 23 4 5 5 0 1888 8 3 "larnist" 0 25440
"6429" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 18 8 "kiwehon" 0 -1 1 1 7 20 10 9 23 4 5 5 0 1608 12 1 "nalber" 0 1131
"6430" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 18 9 "kiwehon" 0 -1 1 1 7 20 10 9 23 4 5 5 1 2661 10 4 "medan" 0 4765
"6431" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 19 0 "tewok" 0 -1 1 1 16 8 19 21 22 4 3 3 0 3532 4 13 "hilejin" -1 4733
"6432" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 19 1 "tewok" 0 -1 1 1 16 8 19 21 22 4 3 3 1 1591 7 18 "kiwehon" -1 1360
"6433" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 19 2 "tewok" 0 -1 1 1 16 8 19 21 22 4 3 3 1 1883 15 2 "permife" -1 13542
"6434" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 19 3 "tewok" 0 -1 1 1 16 8 19 21 22 4 3 3 1 1606 16 17 "pimuide" -1 703
"6435" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 19 4 "tewok" 0 -1 1 1 16 8 19 21 22 4 3 3 1 1570 10 4 "medan" -1 4523
"6436" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 19 5 "tewok" 0 -1 1 1 16 8 19 21 22 4 3 3 1 1123 23 0 "yosud" 0 6211
"6437" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 19 6 "tewok" 0 -1 1 1 16 8 19 21 22 4 3 3 0 1413 16 17 "pimuide" -1 2441
"6438" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 19 7 "tewok" 0 -1 1 1 16 8 19 21 22 4 3 3 1 1768 8 3 "larnist" -1 8200
"6439" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 19 8 "tewok" 0 -1 1 1 16 8 19 21 22 4 3 3 1 3059 12 1 "nalber" -1 8349
"6440" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 19 9 "tewok" 0 -1 1 1 16 8 19 21 22 4 3 3 1 2127 18 12 "sleshen" -1 6639
"6441" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 20 0 "botuyn" 0 -1 1 1 17 13 15 24 3 4 4 5 0 8530 17 7 "schese" 0 20429
"6442" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 20 1 "botuyn" 0 -1 1 1 17 13 15 24 3 4 4 5 0 2095 3 9 "furasti" 0 7851
"6443" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 20 2 "botuyn" 0 -1 1 1 17 13 15 24 3 4 4 5 1 1438 3 9 "furasti" 0 9616
"6444" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 20 3 "botuyn" 0 -1 1 1 17 13 15 24 3 4 4 5 1 2551 12 1 "nalber" 0 10175
"6445" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 20 4 "botuyn" 0 -1 1 1 17 13 15 24 3 4 4 5 0 2183 9 16 "laumens" 0 10185
"6446" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 20 5 "botuyn" 0 -1 1 1 17 13 15 24 3 4 4 5 0 1707 23 0 "yosud" 0 7920
"6447" "34" 2 45 2 1 1 1 "PSYCHOLOGIE" 20 6 "botuyn" 0 -1 1 1 17 13 15 24 3 4 4 5 1 1330 23 0 "yosud" 0 7060
